iteration,state,num_high_quality,high_quality_percent
0,0.5289753705676846,79.59,39.795
100,0.5504880708225595,78.17,39.085
200,0.5680739640890506,77.62,38.81
300,0.5830193284160592,77.29,38.645
400,0.5954164171085048,77.1,38.55
500,0.6058825535730726,77.0,38.5
600,0.6150372729235162,77.0,38.5
700,0.6231068756576935,77.09,38.545
800,0.6301934448969434,77.19,38.595
900,0.6365371988973365,77.45,38.725
1000,0.6425092884837733,77.6,38.8
1100,0.6480760343403728,77.93,38.965
1200,0.652970578317388,78.15,39.075
1300,0.6575860588279945,78.45,39.225
1400,0.6619688956399976,78.78,39.39
1500,0.6660984054971485,79.12,39.56
1600,0.6699182818911779,79.43,39.715
1700,0.6736425716126436,79.79,39.895
1800,0.6771712107801138,80.15,40.075
1900,0.6805092238087093,80.51,40.255
2000,0.683722054833014,80.98,40.49
2100,0.6868131612066405,81.42,40.71
2200,0.6897276129598918,81.98,40.99
2300,0.6924955581526103,82.41,41.205
2400,0.6951425158001142,82.94,41.47
2500,0.6977030089498332,83.3,41.65
2600,0.7001957126366736,83.69,41.845
2700,0.7025699578218929,84.14,42.07
2800,0.7048666522213242,84.54,42.27
2900,0.7070233215499445,84.84,42.42
3000,0.7091848762081853,85.31,42.655
3100,0.7112940473681156,85.71,42.855
3200,0.7133191929771584,86.04,43.02
3300,0.7152536147731245,86.5,43.25
3400,0.7171531081826927,86.9,43.45
3500,0.718966449898564,87.32,43.66
3600,0.7208080381841191,87.67,43.835
3700,0.7225826820066814,88.07,44.035
3800,0.7242792545250838,88.54,44.27
3900,0.7259569353757604,88.88,44.44
4000,0.7276145471330157,89.24,44.62
4100,0.7292080054482157,89.53,44.765
4200,0.7307761555010162,89.85,44.925
4300,0.7322942015076889,90.13,45.065
4400,0.7337486491959127,90.49,45.245
4500,0.7351916365220506,90.82,45.41
4600,0.7365908666118349,91.21,45.605
4700,0.7379848008601954,91.54,45.77
4800,0.7393314121862851,91.87,45.935
4900,0.7406526861353246,92.18,46.09
5000,0.7419588874219071,92.48,46.24
5100,0.7432037706351619,92.8,46.4
5200,0.7444665281590656,93.1,46.55
5300,0.7456724632067282,93.35,46.675
5400,0.7468691017176066,93.69,46.845
5500,0.7480299734293948,94.04,47.02
5600,0.7491779324915834,94.38,47.19
5700,0.7503043709356746,94.74,47.37
5800,0.7513887252693585,95.05,47.525
5900,0.7524685714015491,95.36,47.68
6000,0.7535430293652339,95.76,47.88
6100,0.7546011122441414,95.99,47.995
6200,0.755633631753502,96.31,48.155
6300,0.7566573943941785,96.51,48.255
6400,0.7576471781885483,96.78,48.39
6500,0.7586281586605864,97.11,48.555
6600,0.7595927680453106,97.35,48.675
6700,0.7605496697761768,97.65,48.825
6800,0.7614903204716367,97.96,48.98
6900,0.7624319351639284,98.28,49.14
7000,0.7633506027917554,98.54,49.27
7100,0.7642330288634256,98.79,49.395
7200,0.7651278599295359,99.13,49.565
7300,0.7660042567737814,99.39,49.695
7400,0.7668652878034989,99.64,49.82
7500,0.7677023157193866,99.92,49.96
7600,0.7685338711032134,100.19,50.095
7700,0.7693769937193575,100.4,50.2
7800,0.770186712780443,100.71,50.355
7900,0.7709696810349947,100.92,50.46
8000,0.7717582027079893,101.17,50.585
8100,0.7725318055064855,101.42,50.71
8200,0.7733064170462284,101.66,50.83
8300,0.7740778172734869,101.89,50.945
8400,0.7748343243219198,102.12,51.06
8500,0.7755727304824457,102.36,51.18
8600,0.7763096505631922,102.57,51.285
8700,0.7770133335258087,102.83,51.415
8800,0.7777237595258562,103.14,51.57
8900,0.778423517937791,103.47,51.735
9000,0.7791142578788868,103.7,51.85
9100,0.7797927636570727,103.97,51.985
9200,0.7804567614112693,104.18,52.09
9300,0.7811232719302591,104.36,52.18
9400,0.7817962995981139,104.56,52.28
9500,0.7824340898199338,104.75,52.375
9600,0.7830686417008913,104.93,52.465
9700,0.7837183626289489,105.07,52.535
9800,0.7843328450443877,105.33,52.665
9900,0.7849501709861282,105.5,52.75
10000,0.7855607208080609,105.65,52.825
10100,0.7861629091620803,105.81,52.905
10200,0.7867614431115056,105.99,52.995
10300,0.7873487780651774,106.31,53.155
10400,0.7879388945739533,106.42,53.21
10500,0.7885065878701569,106.65,53.325
10600,0.7890861900621141,106.86,53.43
10700,0.7896596305669712,107.06,53.53
10800,0.790227365441084,107.2,53.6
10900,0.7907938195264848,107.43,53.715
11000,0.791331388847458,107.6,53.8
11100,0.7918867820159998,107.81,53.905
11200,0.7924374214224531,108.0,54.0
11300,0.7929778841628087,108.2,54.1
11400,0.7934946643648625,108.36,54.18
11500,0.7940147576230604,108.58,54.29
11600,0.7945251532562186,108.73,54.365
11700,0.7950321194337298,108.88,54.44
11800,0.7955478022144068,109.07,54.535
11900,0.7960570986928208,109.23,54.615
12000,0.7965517735678149,109.47,54.735
12100,0.7970387764224401,109.67,54.835
12200,0.7975211518029526,109.89,54.945
12300,0.7979997900225513,110.1,55.05
12400,0.7984814785049488,110.36,55.18
12500,0.7989564636769687,110.53,55.265
12600,0.7994266524787809,110.7,55.35
12700,0.799895758481947,110.83,55.415
12800,0.8003591216832942,111.02,55.51
12900,0.800807568737951,111.21,55.605
13000,0.8012689773271505,111.39,55.695
13100,0.8017141355471697,111.55,55.775
13200,0.8021668790800848,111.78,55.89
13300,0.8026050609046572,111.91,55.955
13400,0.8030432365138037,112.22,56.11
13500,0.8034775571948667,112.47,56.235
13600,0.8039102454055467,112.58,56.29
13700,0.8043272670437321,112.73,56.365
13800,0.8047577101006576,112.87,56.435
