iteration,state,num_high_quality,high_quality_percent
7300,0.7040260740857532,83.37,41.685
7400,0.7048159837027164,83.51,41.755
7500,0.7056057773311721,83.63,41.815
7600,0.7063870743692534,83.91,41.955
7700,0.7071395817226876,84.14,42.07
7800,0.7078892307133173,84.36,42.18
7900,0.7086153973023589,84.64,42.32
8000,0.7093497130424455,84.79,42.395
8100,0.7100714284271477,85.02,42.51
8200,0.7107846094139252,85.24,42.62
8300,0.711495696280015,85.5,42.75
8400,0.7121964540439447,85.72,42.86
8500,0.7128881077936279,85.99,42.995
8600,0.713560478580511,86.27,43.135
8700,0.7142221756280823,86.47,43.235
8800,0.7148814047200677,86.6,43.3
8900,0.7155467727241789,86.75,43.375
9000,0.7161994869699106,86.9,43.45
9100,0.716830701904885,87.09,43.545
9200,0.7174629111740485,87.2,43.6
9300,0.7180910411934035,87.37,43.685
9400,0.718697568289432,87.59,43.795
9500,0.7193182816310361,87.77,43.885
9600,0.7199163989233631,87.91,43.955
9700,0.7205166107607127,88.1,44.05
9800,0.7211183274117188,88.3,44.15
9900,0.7217040626175047,88.42,44.21
10000,0.722286415898155,88.54,44.27
10100,0.7228759908327216,88.75,44.375
10200,0.7234438380792207,88.98,44.49
10300,0.7240218801917311,89.1,44.55
10400,0.724583064665994,89.23,44.615
10500,0.7251237791363933,89.38,44.69
10600,0.7256710079612051,89.55,44.775
10700,0.7262120801964385,89.71,44.855
10800,0.7267521513766233,89.83,44.915
10900,0.7272763343624921,89.98,44.99
11000,0.7278157225407574,90.22,45.11
11100,0.7283348607046725,90.44,45.22
11200,0.7288556803935089,90.58,45.29
11300,0.7293735416536212,90.76,45.38
11400,0.7298746448133653,90.86,45.43
11500,0.7303779131450705,91.0,45.5
11600,0.7308742876207749,91.2,45.6
11700,0.7313622609119602,91.27,45.635
11800,0.7318509877299606,91.44,45.72
11900,0.7323252800330937,91.56,45.78
12000,0.7328064429829775,91.73,45.865
12100,0.7332895130445933,91.85,45.925
12200,0.7337622408590737,91.99,45.995
12300,0.7342366190176561,92.17,46.085
12400,0.734702390631372,92.25,46.125
12500,0.7351762394590665,92.34,46.17
12600,0.735629650527682,92.51,46.255
12700,0.7360737073559713,92.67,46.335
12800,0.7365212303271843,92.83,46.415
12900,0.7369701927536024,92.93,46.465
13000,0.7374024461207934,93.07,46.535
13100,0.737828234906006,93.25,46.625
13200,0.7382739356774723,93.38,46.69
13300,0.7387039449529225,93.49,46.745
13400,0.7391226150043273,93.62,46.81
13500,0.7395483935308451,93.73,46.865
13600,0.7399797114694495,93.85,46.925
13700,0.7404020122416943,94.02,47.01
13800,0.7408194859926176,94.17,47.085
13900,0.7412330834387797,94.26,47.13
14000,0.7416431446157056,94.37,47.185
14100,0.7420501767449817,94.49,47.245
14200,0.7424492217892926,94.63,47.315
14300,0.7428484489135534,94.74,47.37
14400,0.743238486741783,94.86,47.43
14500,0.7436248109417524,94.98,47.49
14600,0.7440174147275905,95.1,47.55
14700,0.7444074322225391,95.26,47.63
14800,0.7447907699489474,95.34,47.67
14900,0.7451736916053179,95.47,47.735
15000,0.7455558522133675,95.64,47.82
15100,0.7459377735889121,95.78,47.89
15200,0.7463114340271424,95.92,47.96
15300,0.7466921538176341,96.12,48.06
15400,0.7470620982102509,96.24,48.12
15500,0.7474250671121019,96.33,48.165
15600,0.7477895562562955,96.41,48.205
15700,0.7481500287295646,96.52,48.26
15800,0.7485095609305651,96.68,48.34
15900,0.7488699657779394,96.78,48.39
16000,0.7492310454590799,96.88,48.44
16100,0.7495824595355219,97.0,48.5
16200,0.7499297721669308,97.08,48.54
16300,0.7502782022357397,97.18,48.59
16400,0.7506259861494594,97.28,48.64
16500,0.7509737401009253,97.38,48.69
16600,0.75131548811915,97.48,48.74
16700,0.7516549582998653,97.59,48.795
16800,0.7519880918967943,97.7,48.85
16900,0.7523216561143689,97.84,48.92
17000,0.7526565930428858,97.92,48.96
17100,0.7529860260258531,98.14,49.07
17200,0.7533053060247346,98.27,49.135
17300,0.7536313171304844,98.34,49.17
17400,0.7539508742615948,98.53,49.265
17500,0.7542731486130365,98.6,49.3
17600,0.7545911912991974,98.7,49.35
17700,0.7549069472305889,98.82,49.41
17800,0.7552116778165865,98.96,49.48
17900,0.7555223431757772,99.04,49.52
18000,0.7558330773315909,99.14,49.57
18100,0.7561403558910105,99.28,49.64
18200,0.7564471583043085,99.39,49.695
18300,0.7567557175201491,99.46,49.73
18400,0.7570573965676246,99.5,49.75
18500,0.7573567780586995,99.63,49.815
18600,0.7576539616726932,99.71,49.855
18700,0.757957720030209,99.83,49.915
18800,0.7582551623338065,99.92,49.96
18900,0.7585482111188121,100.03,50.015
19000,0.7588388103955123,100.09,50.045
19100,0.7591324462938984,100.23,50.115
19200,0.7594181455644108,100.35,50.175
19300,0.7597107586996027,100.43,50.215
19400,0.7600015932858051,100.54,50.27
19500,0.760288251533362,100.66,50.33
19600,0.7605740187382137,100.76,50.38
19700,0.7608522939241115,100.83,50.415
19800,0.761130229737952,100.93,50.465
19900,0.7614128529690188,101.0,50.5
20000,0.76168913420131,101.08,50.54
20100,0.7619675662990055,101.18,50.59
20200,0.7622443059196814,101.25,50.625
20300,0.762521783955794,101.36,50.68
20400,0.7627954802245224,101.46,50.73
20500,0.7630658305629834,101.51,50.755
20600,0.7633338734656414,101.57,50.785
20700,0.763600126084478,101.68,50.84
20800,0.7638687326613411,101.81,50.905
20900,0.7641248853958426,101.96,50.98
21000,0.7643887735314433,102.03,51.015
21100,0.7646575618731951,102.13,51.065
21200,0.7649183985291795,102.25,51.125
